Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MUF;Capacidad_MW;Latitud;Longitud;Plazo;NumeroBanda;Transmision
Región Metropolitana de Santiago;NA;Titular2531;Nombre2531;Solar;0.2448;10.81;NA;NA;2;765;756
Región Metropolitana de Santiago;NA;Titular2532;Nombre2532;Solar;0.2448;10.75;NA;NA;2;758;761
Región Metropolitana de Santiago;NA;Titular2533;Nombre2533;Solar;0.24;10.01;NA;NA;5;753;761
Región Metropolitana de Santiago;NA;Titular2534;Nombre2534;Solar;0.2592;10.78;NA;NA;4;768;758
Región Metropolitana de Santiago;NA;Titular2535;Nombre2535;Solar;3.84;115.81;NA;NA;5;754;758
Región Metropolitana de Santiago;NA;Titular2536;Nombre2536;Solar;0.24;11;NA;NA;4;781;797
Región Metropolitana de Santiago;NA;Titular2537;Nombre2537;Solar;0.1344;5.45;NA;NA;4;770;791
Región Metropolitana de Santiago;NA;Titular2538;Nombre2538;Solar;0.1944;5.85;NA;NA;5;773;771
Región Metropolitana de Santiago;NA;Titular2539;Nombre2539;Solar;0.3072;11.6;NA;NA;5;778;788
Región Metropolitana de Santiago;NA;Titular2540;Nombre2540;Solar;0.24;11;NA;NA;4;779;784
Región Metropolitana de Santiago;NA;Titular2541;Nombre2541;Solar;0.264;11;NA;NA;2;756;777
Región Metropolitana de Santiago;NA;Titular2542;Nombre2542;Solar;0.264;10.192;NA;NA;2;784;790
Región Metropolitana de Santiago;NA;Titular2543;Nombre2543;Solar;3.6;90;NA;NA;3;768;799
Región Metropolitana de Santiago;NA;Titular2544;Nombre2544;Solar;0.36;7;NA;NA;5;767;754
Región Metropolitana de Santiago;NA;Titular2545;Nombre2545;Solar;0.2304;9.61;NA;NA;3;796;785
Región Metropolitana de Santiago;NA;Titular2546;Nombre2546;Solar;0.288;12.5;NA;NA;4;770;776
Región Metropolitana de Santiago;NA;Titular2547;Nombre2547;Solar;0.2448;10.71;NA;NA;4;784;773
Región Metropolitana de Santiago;NA;Titular2548;Nombre2548;Solar;0.228;6.605;NA;NA;2;761;774
Región Metropolitana de Santiago;NA;Titular2549;Nombre2549;Solar;0.2088;6;NA;NA;4;785;755
Región Metropolitana de Santiago;NA;Titular2550;Nombre2550;Solar;0.48;15.68;NA;NA;4;794;787
Región Metropolitana de Santiago;NA;Titular2551;Nombre2551;Solar;0.288;9;NA;NA;4;752;792
Región Metropolitana de Santiago;NA;Titular2552;Nombre2552;Solar;0.24;11;NA;NA;2;781;751
Región Metropolitana de Santiago;NA;Titular2553;Nombre2553;Solar;0.288;8.4;NA;NA;2;789;753
Región Metropolitana de Santiago;NA;Titular2554;Nombre2554;Solar;1.728;107.5;NA;NA;3;755;753
Región Metropolitana de Santiago;NA;Titular2555;Nombre2555;Solar;3.6;90;NA;NA;2;782;796
Región Metropolitana de Santiago;NA;Titular2556;Nombre2556;Solar;0.288;15.8;NA;NA;2;787;772
Región Metropolitana de Santiago;NA;Titular2557;Nombre2557;Solar;0.24;11;NA;NA;5;776;800
Región Metropolitana de Santiago;NA;Titular2558;Nombre2558;Solar;0.264;10.192;NA;NA;2;777;770
Región Metropolitana de Santiago;NA;Titular2559;Nombre2559;Solar;3.72;90;NA;NA;5;774;765
Región Metropolitana de Santiago;NA;Titular2560;Nombre2560;Solar;0.2448;10.75;NA;NA;2;787;760
Región Metropolitana de Santiago;NA;Titular2561;Nombre2561;Solar;0.24;9.98;NA;NA;4;776;766
Región Metropolitana de Santiago;NA;Titular2562;Nombre2562;Solar;0.2688;11.7;NA;NA;4;789;769
Región Metropolitana de Santiago;NA;Titular2563;Nombre2563;Solar;0.288;11.6;NA;NA;2;792;765
Región Metropolitana de Santiago;NA;Titular2564;Nombre2564;Solar;0.216;11.189;NA;NA;3;796;753
Región Metropolitana de Santiago;NA;Titular2565;Nombre2565;Solar;0.288;12.43;NA;NA;5;756;754
Región Metropolitana de Santiago;NA;Titular2566;Nombre2566;Solar;0.24;11;NA;NA;3;795;800
Región Metropolitana de Santiago;NA;Titular2567;Nombre2567;Solar;0.1944;5.85;NA;NA;3;766;779
Región Metropolitana de Santiago;NA;Titular2568;Nombre2568;Solar;0.2592;10.78;NA;NA;2;775;796
Región Metropolitana de Santiago;NA;Titular2569;Nombre2569;Solar;0.1344;5.45;NA;NA;4;788;752
Región Metropolitana de Santiago;NA;Titular2570;Nombre2570;Solar;0.288;7.9;NA;NA;5;800;790
Región Metropolitana de Santiago;NA;Titular2571;Nombre2571;Solar;1.8;99.61;NA;NA;2;798;787
Región Metropolitana de Santiago;NA;Titular2572;Nombre2572;Solar;0.264;9;NA;NA;3;776;788
Región Metropolitana de Santiago;NA;Titular2573;Nombre2573;Solar;0.288;11.4;NA;NA;2;785;784
Región Metropolitana de Santiago;NA;Titular2574;Nombre2574;Solar;0.24;11;NA;NA;2;782;796
Región Metropolitana de Santiago;NA;Titular2575;Nombre2575;Solar;0.24;10.66;NA;NA;4;800;784
Región Metropolitana de Santiago;NA;Titular2576;Nombre2576;Solar;0.156;6.54;NA;NA;2;758;788
Región Metropolitana de Santiago;NA;Titular2577;Nombre2577;Solar;0.264;10.13;NA;NA;2;793;775
Región Metropolitana de Santiago;NA;Titular2578;Nombre2578;Solar;0.24;11;NA;NA;4;776;774
Región Metropolitana de Santiago;NA;Titular2579;Nombre2579;Solar;0.264;10.13;NA;NA;4;754;781
Región Metropolitana de Santiago;NA;Titular2580;Nombre2580;Solar;0.72;29.5;NA;NA;3;769;787
Región Metropolitana de Santiago;NA;Titular2581;Nombre2581;Solar;0.24;11;NA;NA;3;760;785
Región Metropolitana de Santiago;NA;Titular2582;Nombre2582;Solar;0.24;11;NA;NA;4;758;800
Región Metropolitana de Santiago;NA;Titular2583;Nombre2583;Solar;0.432;9.22;NA;NA;2;753;793
Región Metropolitana de Santiago;NA;Titular2584;Nombre2584;Solar;0.336;11.49;NA;NA;3;781;769
Región Metropolitana de Santiago;NA;Titular2585;Nombre2585;Solar;3.72;90;NA;NA;3;764;783
Región Metropolitana de Santiago;NA;Titular2586;Nombre2586;Solar;8.832;182;NA;NA;4;771;760
Región Metropolitana de Santiago;NA;Titular2587;Nombre2587;Solar;0.2928;12.16;NA;NA;4;792;783
Región Metropolitana de Santiago;NA;Titular2588;Nombre2588;Solar;0.24;11;NA;NA;2;767;794
Región Metropolitana de Santiago;NA;Titular2589;Nombre2589;Solar;1.3632;49.23;NA;NA;4;779;793
Región Metropolitana de Santiago;NA;Titular2590;Nombre2590;Solar;0.288;12.15;NA;NA;3;756;789
Región Metropolitana de Santiago;NA;Titular2591;Nombre2591;Solar;0.1872;11.87;NA;NA;3;757;780
Región Metropolitana de Santiago;NA;Titular2592;Nombre2592;Solar;0.24;10.66;NA;NA;4;793;764
Región Metropolitana de Santiago;NA;Titular2593;Nombre2593;Solar;0.18;6;NA;NA;2;766;760
Región Metropolitana de Santiago;NA;Titular2594;Nombre2594;Solar;0.24;10.66;NA;NA;3;774;789
Región Metropolitana de Santiago;NA;Titular2595;Nombre2595;Solar;0.24;10.66;NA;NA;5;781;766
Región Metropolitana de Santiago;NA;Titular2596;Nombre2596;Solar;4.32;235.9;NA;NA;4;766;767
Región Metropolitana de Santiago;NA;Titular2597;Nombre2597;Solar;0.2448;10.75;NA;NA;3;755;796
Región Metropolitana de Santiago;NA;Titular2598;Nombre2598;Solar;0.324;10.79;NA;NA;5;751;774
Región Metropolitana de Santiago;NA;Titular2599;Nombre2599;Solar;0.2448;10.75;NA;NA;4;764;790
Región Metropolitana de Santiago;NA;Titular2600;Nombre2600;Solar;0.6192;21.52;NA;NA;4;797;754
Región Metropolitana de Santiago;NA;Titular2601;Nombre2601;Solar;0.24;8.66;NA;NA;3;769;795
Región Metropolitana de Santiago;NA;Titular2602;Nombre2602;Solar;0.432;10.18;NA;NA;5;762;783
Región Metropolitana de Santiago;NA;Titular2603;Nombre2603;Solar;3.72;90;NA;NA;3;789;764
Región Metropolitana de Santiago;NA;Titular2604;Nombre2604;Solar;0.24;6.014;NA;NA;2;762;791
Región Metropolitana de Santiago;NA;Titular2605;Nombre2605;Solar;0.288;12.15;NA;NA;5;798;782
Región Metropolitana de Santiago;NA;Titular2606;Nombre2606;Solar;0.288;15.22;NA;NA;2;762;785
Región Metropolitana de Santiago;NA;Titular2607;Nombre2607;Solar;0.24;10.66;NA;NA;2;765;776
Región Metropolitana de Santiago;NA;Titular2608;Nombre2608;Solar;0.3072;14;NA;NA;3;756;776
Región Metropolitana de Santiago;NA;Titular2609;Nombre2609;Solar;0.288;11.1;NA;NA;4;791;798
Región Metropolitana de Santiago;NA;Titular2610;Nombre2610;Solar;0.2496;10.36;NA;NA;2;762;772
Región Metropolitana de Santiago;NA;Titular2611;Nombre2611;Solar;0.288;12.1;NA;NA;2;792;800
Región Metropolitana de Santiago;NA;Titular2612;Nombre2612;Solar;0.3072;14;NA;NA;5;794;775
Región Metropolitana de Santiago;NA;Titular2613;Nombre2613;Solar;0.24;10.66;NA;NA;2;784;760
Región Metropolitana de Santiago;NA;Titular2614;Nombre2614;Solar;0.1488;6;NA;NA;2;773;799
Región Metropolitana de Santiago;NA;Titular2615;Nombre2615;Solar;0.24;11;NA;NA;4;787;754
Región Metropolitana de Santiago;NA;Titular2616;Nombre2616;Solar;0.276;9;NA;NA;2;767;763
Región Metropolitana de Santiago;NA;Titular2617;Nombre2617;Solar;0.24;3.23;NA;NA;5;778;760
Región Metropolitana de Santiago;NA;Titular2618;Nombre2618;Solar;0.432;10.18;NA;NA;2;786;798
Región Metropolitana de Santiago;NA;Titular2619;Nombre2619;Solar;0.24;10.66;NA;NA;5;782;764
Región Metropolitana de Santiago;NA;Titular2620;Nombre2620;Solar;0.1944;5.85;NA;NA;3;786;759
Región Metropolitana de Santiago;NA;Titular2621;Nombre2621;Solar;0.168;6.25;NA;NA;5;767;769
Región Metropolitana de Santiago;NA;Titular2622;Nombre2622;Solar;0.288;11.6;NA;NA;2;776;773
Región Metropolitana de Santiago;NA;Titular2623;Nombre2623;Solar;0.1584;8.066;NA;NA;3;793;770
Región Metropolitana de Santiago;NA;Titular2624;Nombre2624;Solar;3.6;152.61;NA;NA;5;786;785
Región Metropolitana de Santiago;NA;Titular2625;Nombre2625;Solar;0.288;10.4;NA;NA;4;754;769
Región Metropolitana de Santiago;NA;Titular2626;Nombre2626;Solar;0.288;11.42;NA;NA;2;757;793
Región Metropolitana de Santiago;NA;Titular2627;Nombre2627;Solar;0.168;7.73;NA;NA;3;800;799
Región Metropolitana de Santiago;NA;Titular2628;Nombre2628;Solar;0.2448;10.75;NA;NA;2;795;758
Región Metropolitana de Santiago;NA;Titular2629;Nombre2629;Solar;0.24;11;NA;NA;3;788;800
Región Metropolitana de Santiago;NA;Titular2630;Nombre2630;Solar;0.288;8.4;NA;NA;2;763;764
Región Metropolitana de Santiago;NA;Titular2631;Nombre2631;Solar;2.88;120;NA;NA;4;767;754
Región Metropolitana de Santiago;NA;Titular2632;Nombre2632;Solar;0.216;10.12;NA;NA;2;752;752
Región Metropolitana de Santiago;NA;Titular2633;Nombre2633;Solar;0.216;10.12;NA;NA;2;797;800
Región Metropolitana de Santiago;NA;Titular2634;Nombre2634;Solar;0.3072;12.77;NA;NA;4;797;800
Región Metropolitana de Santiago;NA;Titular2635;Nombre2635;Solar;0.2448;10.75;NA;NA;3;772;767
Región Metropolitana de Santiago;NA;Titular2636;Nombre2636;Solar;0.24;9.68;NA;NA;2;785;766
Región Metropolitana de Santiago;NA;Titular2637;Nombre2637;Solar;0.24;11;NA;NA;4;765;774
Región Metropolitana de Santiago;NA;Titular2638;Nombre2638;Solar;0.288;11.42;NA;NA;2;751;799
Región Metropolitana de Santiago;NA;Titular2639;Nombre2639;Solar;0.288;12.5;NA;NA;2;785;798
Región Metropolitana de Santiago;NA;Titular2640;Nombre2640;Solar;0.24;6.014;NA;NA;2;775;779
Región Metropolitana de Santiago;NA;Titular2641;Nombre2641;Solar;0.168;6.76;NA;NA;2;775;757
Región Metropolitana de Santiago;NA;Titular2642;Nombre2642;Solar;0.288;9;NA;NA;4;782;775
Región Metropolitana de Santiago;NA;Titular2643;Nombre2643;Solar;0.1944;5.85;NA;NA;5;757;783
Región Metropolitana de Santiago;NA;Titular2644;Nombre2644;Solar;0.24;11;NA;NA;2;793;770
Región Metropolitana de Santiago;NA;Titular2645;Nombre2645;Solar;0.24;9.68;NA;NA;3;786;771
Región Metropolitana de Santiago;NA;Titular2646;Nombre2646;Solar;0.1704;7.12;NA;NA;2;758;800
Región Metropolitana de Santiago;NA;Titular2647;Nombre2647;Solar;0.24;8.66;NA;NA;2;788;774
Región Metropolitana de Santiago;NA;Titular2648;Nombre2648;Solar;0.24;10.66;NA;NA;2;800;793
Región Metropolitana de Santiago;NA;Titular2649;Nombre2649;Solar;0.1488;6.01;NA;NA;2;775;751
Región Metropolitana de Santiago;NA;Titular2650;Nombre2650;Solar;0.2448;10.8;NA;NA;5;781;772
Región Metropolitana de Santiago;NA;Titular2651;Nombre2651;Solar;0.24;11;NA;NA;3;791;756
Región Metropolitana de Santiago;NA;Titular2652;Nombre2652;Solar;0.3072;14;NA;NA;4;756;783
Región Metropolitana de Santiago;NA;Titular2653;Nombre2653;Solar;8.832;182;NA;NA;5;783;763
Región Metropolitana de Santiago;NA;Titular2654;Nombre2654;Solar;0.72;29.5;NA;NA;2;752;761
Región Metropolitana de Santiago;NA;Titular2655;Nombre2655;Solar;0.24;11;NA;NA;2;780;755
Región Metropolitana de Santiago;NA;Titular2656;Nombre2656;Solar;0.216;11.189;NA;NA;2;766;779
Región Metropolitana de Santiago;NA;Titular2657;Nombre2657;Solar;0.24;3.23;NA;NA;3;751;798
Región Metropolitana de Santiago;NA;Titular2658;Nombre2658;Solar;0.288;12.11;NA;NA;5;752;773
Región Metropolitana de Santiago;NA;Titular2659;Nombre2659;Solar;3.84;80.94;NA;NA;4;751;783
Región Metropolitana de Santiago;NA;Titular2660;Nombre2660;Solar;0.24;11;NA;NA;2;776;799
Región Metropolitana de Santiago;NA;Titular2661;Nombre2661;Solar;0.288;11.4;NA;NA;4;777;794
Región Metropolitana de Santiago;NA;Titular2662;Nombre2662;Solar;0.24;10.66;NA;NA;4;798;753
Región Metropolitana de Santiago;NA;Titular2663;Nombre2663;Solar;0.24;11;NA;NA;4;791;770
Región Metropolitana de Santiago;NA;Titular2664;Nombre2664;Solar;0.24;11;NA;NA;3;771;780
Región Metropolitana de Santiago;NA;Titular2665;Nombre2665;Solar;0.2952;10.81;NA;NA;2;778;770
Región Metropolitana de Santiago;NA;Titular2666;Nombre2666;Solar;0.24;11;NA;NA;4;766;795
Región Metropolitana de Santiago;NA;Titular2667;Nombre2667;Solar;0.2448;10.75;NA;NA;2;784;760
Región Metropolitana de Santiago;NA;Titular2668;Nombre2668;Solar;0.36;10.75;NA;NA;4;787;767
Región Metropolitana de Santiago;NA;Titular2669;Nombre2669;Solar;0.1872;12.4;NA;NA;5;773;799
Región Metropolitana de Santiago;NA;Titular2670;Nombre2670;Solar;0.228;6.605;NA;NA;2;756;793
Región Metropolitana de Santiago;NA;Titular2671;Nombre2671;Solar;0.24;11;NA;NA;4;774;766
Región Metropolitana de Santiago;NA;Titular2672;Nombre2672;Solar;0.24;11;NA;NA;4;787;772
Región Metropolitana de Santiago;NA;Titular2673;Nombre2673;Solar;0.24;10.41;NA;NA;2;766;759
Región Metropolitana de Santiago;NA;Titular2674;Nombre2674;Solar;0.288;12.1;NA;NA;5;764;779
Región Metropolitana de Santiago;NA;Titular2675;Nombre2675;Solar;0.2448;10.71;NA;NA;2;772;797
Región Metropolitana de Santiago;NA;Titular2676;Nombre2676;Solar;0.24;10.66;NA;NA;2;763;799
Región Metropolitana de Santiago;NA;Titular2677;Nombre2677;Solar;0.1584;7.24;NA;NA;2;766;767
Región Metropolitana de Santiago;NA;Titular2678;Nombre2678;Solar;0.24;11;NA;NA;4;758;775
Región Metropolitana de Santiago;NA;Titular2679;Nombre2679;Solar;0.24;11;NA;NA;2;782;793
Región Metropolitana de Santiago;NA;Titular2680;Nombre2680;Solar;0.2448;10.75;NA;NA;3;799;799
Región Metropolitana de Santiago;NA;Titular2681;Nombre2681;Solar;0.1872;12.4;NA;NA;2;778;794
Región Metropolitana de Santiago;NA;Titular2682;Nombre2682;Solar;0.24;3.23;NA;NA;2;785;794
Región Metropolitana de Santiago;NA;Titular2683;Nombre2683;Solar;0.288;15.22;NA;NA;4;789;791
Región Metropolitana de Santiago;NA;Titular2684;Nombre2684;Solar;0.2448;10.8;NA;NA;3;792;762
Región Metropolitana de Santiago;NA;Titular2685;Nombre2685;Solar;0.204;10.88;NA;NA;5;772;780
Región Metropolitana de Santiago;NA;Titular2686;Nombre2686;Solar;0.204;10.8;NA;NA;5;756;781
Región Metropolitana de Santiago;NA;Titular2687;Nombre2687;Solar;0.24;11.52;NA;NA;5;763;774
Región Metropolitana de Santiago;NA;Titular2688;Nombre2688;Solar;0.24;11.4;NA;NA;5;785;756
Región Metropolitana de Santiago;NA;Titular2689;Nombre2689;Solar;0.48;10.72;NA;NA;4;758;769
Región Metropolitana de Santiago;NA;Titular2690;Nombre2690;Solar;0.288;12.44;NA;NA;5;766;751
Región Metropolitana de Santiago;NA;Titular2691;Nombre2691;Solar;0.24;12.9;NA;NA;2;786;761
Región Metropolitana de Santiago;NA;Titular2692;Nombre2692;Solar;0.1104;3.5;NA;NA;2;778;764
Región Metropolitana de Santiago;NA;Titular2693;Nombre2693;Solar;3.6;90;NA;NA;3;793;785
Región Metropolitana de Santiago;NA;Titular2694;Nombre2694;Solar;9.6;195;NA;NA;5;792;755
Región Metropolitana de Santiago;NA;Titular2695;Nombre2695;Solar;0.288;12.1;NA;NA;2;789;800
Región Metropolitana de Santiago;NA;Titular2696;Nombre2696;Solar;0.2568;10.52;NA;NA;2;790;772
Región Metropolitana de Santiago;NA;Titular2697;Nombre2697;Solar;3.6;152.61;NA;NA;3;777;800
Región Metropolitana de Santiago;NA;Titular2698;Nombre2698;Solar;0.36;6.9;NA;NA;3;797;764
Región Metropolitana de Santiago;NA;Titular2699;Nombre2699;Solar;0.288;9;NA;NA;5;757;784
Región Metropolitana de Santiago;NA;Titular2700;Nombre2700;Solar;0.2448;10.75;NA;NA;4;795;762
Región Metropolitana de Santiago;NA;Titular2701;Nombre2701;Solar;0.24;9.8;NA;NA;2;755;780
Región Metropolitana de Santiago;NA;Titular2702;Nombre2702;Solar;1.728;107.5;NA;NA;3;761;777
Región Metropolitana de Santiago;NA;Titular2703;Nombre2703;Solar;0.18;6;NA;NA;5;766;773
Región Metropolitana de Santiago;NA;Titular2704;Nombre2704;Solar;0.192;12.5;NA;NA;3;763;773
Región Metropolitana de Santiago;NA;Titular2705;Nombre2705;Solar;0.24;11.115;NA;NA;3;789;773
Región Metropolitana de Santiago;NA;Titular2706;Nombre2706;Solar;0.288;15.22;NA;NA;4;784;789
Región Metropolitana de Santiago;NA;Titular2707;Nombre2707;Solar;0.24;11;NA;NA;2;757;785
Región Metropolitana de Santiago;NA;Titular2708;Nombre2708;Solar;0.1584;6.69;NA;NA;3;754;792
Región Metropolitana de Santiago;NA;Titular2709;Nombre2709;Solar;0.288;11.6;NA;NA;5;778;757
Región Metropolitana de Santiago;NA;Titular2710;Nombre2710;Solar;0.1584;8.066;NA;NA;2;775;779
Región Metropolitana de Santiago;NA;Titular2711;Nombre2711;Solar;0.2448;10.81;NA;NA;3;799;769
Región Metropolitana de Santiago;NA;Titular2712;Nombre2712;Solar;0.24;14.97;NA;NA;5;761;767
Región Metropolitana de Santiago;NA;Titular2713;Nombre2713;Solar;0.288;12.94;NA;NA;5;757;786
Región Metropolitana de Santiago;NA;Titular2714;Nombre2714;Solar;0.2304;9.61;NA;NA;3;777;771
Región Metropolitana de Santiago;NA;Titular2715;Nombre2715;Solar;0.288;12;NA;NA;2;784;763
Región Metropolitana de Santiago;NA;Titular2716;Nombre2716;Solar;0.264;11;NA;NA;4;783;780
Región Metropolitana de Santiago;NA;Titular2717;Nombre2717;Solar;0.288;12.44;NA;NA;5;791;771
Región Metropolitana de Santiago;NA;Titular2718;Nombre2718;Solar;0.1944;5.85;NA;NA;4;775;787
Región Metropolitana de Santiago;NA;Titular2719;Nombre2719;Solar;0.6;10.72;NA;NA;3;764;758
Región Metropolitana de Santiago;NA;Titular2720;Nombre2720;Solar;0.2448;10.81;NA;NA;4;762;800
Región Metropolitana de Santiago;NA;Titular2721;Nombre2721;Solar;0.3072;11.6;NA;NA;5;781;783
Región Metropolitana de Santiago;NA;Titular2722;Nombre2722;Solar;0.24;11;NA;NA;3;788;782
Región Metropolitana de Santiago;NA;Titular2723;Nombre2723;Solar;0.288;10.9;NA;NA;2;794;752
Región Metropolitana de Santiago;NA;Titular2724;Nombre2724;Solar;0.3072;14;NA;NA;4;754;799
Región Metropolitana de Santiago;NA;Titular2725;Nombre2725;Solar;0.2736;11.82;NA;NA;5;769;783
Región Metropolitana de Santiago;NA;Titular2726;Nombre2726;Solar;0.2448;10.71;NA;NA;5;796;751
Región Metropolitana de Santiago;NA;Titular2727;Nombre2727;Solar;0.288;14.69;NA;NA;2;753;758
Región Metropolitana de Santiago;NA;Titular2728;Nombre2728;Solar;0.1944;5.85;NA;NA;2;770;754
Región Metropolitana de Santiago;NA;Titular2729;Nombre2729;Solar;0.2952;10.81;NA;NA;2;782;767
Región Metropolitana de Santiago;NA;Titular2730;Nombre2730;Solar;1.728;112.043;NA;NA;4;763;766
Región Metropolitana de Santiago;NA;Titular2731;Nombre2731;Solar;0.168;6.76;NA;NA;2;786;785
Región Metropolitana de Santiago;NA;Titular2732;Nombre2732;Solar;0.24;12.9;NA;NA;2;755;776
Región Metropolitana de Santiago;NA;Titular2733;Nombre2733;Solar;0.24;11.17;NA;NA;5;771;795
Región Metropolitana de Santiago;NA;Titular2734;Nombre2734;Solar;0.24;11;NA;NA;3;772;785
Región Metropolitana de Santiago;NA;Titular2735;Nombre2735;Solar;0.72;29.5;NA;NA;2;792;777
Región Metropolitana de Santiago;NA;Titular2736;Nombre2736;Solar;1.104;33.6;NA;NA;3;788;774
Región Metropolitana de Santiago;NA;Titular2737;Nombre2737;Solar;0.24;11;NA;NA;2;759;751
Región Metropolitana de Santiago;NA;Titular2738;Nombre2738;Solar;0.2448;10.75;NA;NA;2;752;755
Región Metropolitana de Santiago;NA;Titular2739;Nombre2739;Solar;0.288;8.4;NA;NA;4;769;798
Región Metropolitana de Santiago;NA;Titular2740;Nombre2740;Solar;0.2448;10.81;NA;NA;4;785;765
Región Metropolitana de Santiago;NA;Titular2741;Nombre2741;Solar;0.2568;10.52;NA;NA;5;788;771
Región Metropolitana de Santiago;NA;Titular2742;Nombre2742;Solar;0.264;11;NA;NA;2;778;774
Región Metropolitana de Santiago;NA;Titular2743;Nombre2743;Solar;0.204;10.88;NA;NA;3;787;785
Región Metropolitana de Santiago;NA;Titular2744;Nombre2744;Solar;0.48;15.68;NA;NA;2;786;770
Región Metropolitana de Santiago;NA;Titular2745;Nombre2745;Solar;0.264;11.898;NA;NA;4;755;778
Región Metropolitana de Santiago;NA;Titular2746;Nombre2746;Solar;0.228;6.605;NA;NA;3;775;759
Región Metropolitana de Santiago;NA;Titular2747;Nombre2747;Solar;3.6;152.61;NA;NA;4;768;798
Región Metropolitana de Santiago;NA;Titular2748;Nombre2748;Solar;0.2304;9.61;NA;NA;3;799;763
Región Metropolitana de Santiago;NA;Titular2749;Nombre2749;Solar;0.168;6.76;NA;NA;4;791;791
Región Metropolitana de Santiago;NA;Titular2750;Nombre2750;Solar;0.24;11;NA;NA;5;768;772
Región Metropolitana de Santiago;NA;Titular2751;Nombre2751;Solar;0.264;10.13;NA;NA;3;799;789
Región Metropolitana de Santiago;NA;Titular2752;Nombre2752;Solar;0.2448;10.8;NA;NA;5;787;763
Región Metropolitana de Santiago;NA;Titular2753;Nombre2753;Solar;0.2688;11.7;NA;NA;3;800;797
Región Metropolitana de Santiago;NA;Titular2754;Nombre2754;Solar;0.3072;11.6;NA;NA;2;775;769
Región Metropolitana de Santiago;NA;Titular2755;Nombre2755;Solar;0.4896;21.5;NA;NA;4;795;766
Región Metropolitana de Santiago;NA;Titular2756;Nombre2756;Solar;0.276;9;NA;NA;2;766;791
Región Metropolitana de Santiago;NA;Titular2757;Nombre2757;Solar;0.24;8.66;NA;NA;2;774;793
Región Metropolitana de Santiago;NA;Titular2758;Nombre2758;Solar;0.1488;6.01;NA;NA;2;782;772
Región Metropolitana de Santiago;NA;Titular2759;Nombre2759;Solar;0.24;11;NA;NA;5;775;767
Región Metropolitana de Santiago;NA;Titular2760;Nombre2760;Solar;0.24;11.17;NA;NA;5;793;793
Región Metropolitana de Santiago;NA;Titular2761;Nombre2761;Solar;0.264;9;NA;NA;5;778;798
