Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MUF;Capacidad_MW;Latitud;Longitud;Plazo;NumeroBanda
Región del Maule;NA;Titular2073;Nombre2073;Solar;3.12;90;NA;NA;3;729
Región del Maule;NA;Titular2074;Nombre2074;Solar;0.36;11.33;NA;NA;4;739
Región del Maule;NA;Titular2075;Nombre2075;Solar;0.2568;10.66;NA;NA;2;728
Región del Maule;NA;Titular2076;Nombre2076;Solar;0.288;12;NA;NA;2;730
Región del Maule;NA;Titular2077;Nombre2077;Solar;0.792;48.2;NA;NA;2;703
Región del Maule;NA;Titular2078;Nombre2078;Solar;10.08;455;NA;NA;2;726
Región del Maule;NA;Titular2079;Nombre2079;Solar;0.288;9;NA;NA;3;706
Región del Maule;NA;Titular2080;Nombre2080;Solar;0.2928;10.178;NA;NA;2;722
Región del Maule;NA;Titular2081;Nombre2081;Solar;0.2112;10.83;NA;NA;5;701
Región del Maule;NA;Titular2082;Nombre2082;Solar;0.2448;10.77;NA;NA;3;750
Región del Maule;NA;Titular2083;Nombre2083;Solar;0.288;12;NA;NA;2;745
Región del Maule;NA;Titular2084;Nombre2084;Solar;0.288;12;NA;NA;3;726
Región del Maule;NA;Titular2085;Nombre2085;Solar;0.2544;9;NA;NA;4;743
Región del Maule;NA;Titular2086;Nombre2086;Solar;1.584;24;NA;NA;3;702
Región del Maule;NA;Titular2087;Nombre2087;Solar;0.2592;10.78;NA;NA;3;715
Región del Maule;NA;Titular2088;Nombre2088;Solar;0.288;12;NA;NA;5;729
Región del Maule;NA;Titular2089;Nombre2089;Solar;2.112;90;NA;NA;5;722
Región del Maule;NA;Titular2090;Nombre2090;Solar;0.288;13.3;NA;NA;5;711
Región del Maule;NA;Titular2091;Nombre2091;Solar;4.8;90;NA;NA;4;731
Región del Maule;NA;Titular2092;Nombre2092;Solar;0.216;10.67;NA;NA;3;731
Región del Maule;NA;Titular2093;Nombre2093;Solar;0.24;10.5;NA;NA;4;737
Región del Maule;NA;Titular2094;Nombre2094;Solar;4.8;90;NA;NA;3;720
Región del Maule;NA;Titular2095;Nombre2095;Solar;0.216;10.67;NA;NA;2;747
Región del Maule;NA;Titular2096;Nombre2096;Solar;1.584;24;NA;NA;2;710
Región del Maule;NA;Titular2097;Nombre2097;Solar;0.288;9;NA;NA;2;715
Región del Maule;NA;Titular2098;Nombre2098;Solar;0.2448;10.77;NA;NA;2;739
Región del Maule;NA;Titular2099;Nombre2099;Solar;0.216;10.67;NA;NA;3;702
Región del Maule;NA;Titular2100;Nombre2100;Solar;3.36;187.5;NA;NA;4;702
Región del Maule;NA;Titular2101;Nombre2101;Solar;0.312;10.8;NA;NA;3;706
Región del Maule;NA;Titular2102;Nombre2102;Solar;0.324;9;NA;NA;3;743
Región del Maule;NA;Titular2103;Nombre2103;Solar;1.92;110.24;NA;NA;3;732
Región del Maule;NA;Titular2104;Nombre2104;Solar;0.324;10.725;NA;NA;2;736
Región del Maule;NA;Titular2105;Nombre2105;Solar;0.216;7.7;NA;NA;5;725
Región del Maule;NA;Titular2106;Nombre2106;Solar;4.8;201;NA;NA;4;731
Región del Maule;NA;Titular2107;Nombre2107;Solar;0.2376;10.79;NA;NA;4;726
Región del Maule;NA;Titular2108;Nombre2108;Solar;0.288;9;NA;NA;2;732
Región del Maule;NA;Titular2109;Nombre2109;Solar;0.2928;12.24;NA;NA;2;738
Región del Maule;NA;Titular2110;Nombre2110;Solar;0.312;10.85;NA;NA;3;717
Región del Maule;NA;Titular2111;Nombre2111;Solar;0.2928;12.23;NA;NA;3;710
Región del Maule;NA;Titular2112;Nombre2112;Solar;0.24;10.6;NA;NA;3;704
Región del Maule;NA;Titular2113;Nombre2113;Solar;0.264;11.04;NA;NA;5;745
Región del Maule;NA;Titular2114;Nombre2114;Solar;2.112;90;NA;NA;3;742
Región del Maule;NA;Titular2115;Nombre2115;Solar;0.2904;10.78;NA;NA;2;709
Región del Maule;NA;Titular2116;Nombre2116;Solar;0.216;11.016;NA;NA;3;724
Región del Maule;NA;Titular2117;Nombre2117;Solar;0.288;12;NA;NA;3;745
Región del Maule;NA;Titular2118;Nombre2118;Solar;0.1848;9.3;NA;NA;5;742
Región del Maule;NA;Titular2119;Nombre2119;Solar;0.264;11;NA;NA;4;704
Región del Maule;NA;Titular2120;Nombre2120;Solar;0.2352;10.34;NA;NA;3;739
Región del Maule;NA;Titular2121;Nombre2121;Solar;0.216;10.5;NA;NA;4;734
Región del Maule;NA;Titular2122;Nombre2122;Solar;3.36;187.5;NA;NA;3;703
Región del Maule;NA;Titular2123;Nombre2123;Solar;0.144;6.99;NA;NA;4;720
Región del Maule;NA;Titular2124;Nombre2124;Solar;0.2256;10.5;NA;NA;5;711
Región del Maule;NA;Titular2125;Nombre2125;Solar;0.24;7.5;NA;NA;5;719
Región del Maule;NA;Titular2126;Nombre2126;Solar;0.048;2.2;NA;NA;3;709
Región del Maule;NA;Titular2127;Nombre2127;Solar;0.2904;10.78;NA;NA;4;715
Región del Maule;NA;Titular2128;Nombre2128;Solar;0.216;10.67;NA;NA;4;713
Región del Maule;NA;Titular2129;Nombre2129;Solar;0.24;10.66;NA;NA;2;705
Región del Maule;NA;Titular2130;Nombre2130;Solar;0.216;10.416;NA;NA;2;721
Región del Maule;NA;Titular2131;Nombre2131;Solar;4.392;120;NA;NA;3;742
Región del Maule;NA;Titular2132;Nombre2132;Solar;0.264;10.53;NA;NA;5;703
Región del Maule;NA;Titular2133;Nombre2133;Solar;4.32;97.48;NA;NA;3;701
Región del Maule;NA;Titular2134;Nombre2134;Solar;0.24;10.53;NA;NA;2;733
Región del Maule;NA;Titular2135;Nombre2135;Solar;0.2568;10.66;NA;NA;5;727
Región del Maule;NA;Titular2136;Nombre2136;Solar;0.18;7.466;NA;NA;4;721
Región del Maule;NA;Titular2137;Nombre2137;Solar;0.288;9;NA;NA;5;727
Región del Maule;NA;Titular2138;Nombre2138;Solar;0.216;10.62;NA;NA;4;734
Región del Maule;NA;Titular2139;Nombre2139;Solar;0.288;12;NA;NA;5;724
Región del Maule;NA;Titular2140;Nombre2140;Solar;0.1848;9.3;NA;NA;3;713
Región del Maule;NA;Titular2141;Nombre2141;Solar;4.392;120;NA;NA;2;703
Región del Maule;NA;Titular2142;Nombre2142;Solar;0.24;13.12;NA;NA;5;712
Región del Maule;NA;Titular2143;Nombre2143;Solar;0.096;3.6;NA;NA;3;711
Región del Maule;NA;Titular2144;Nombre2144;Solar;9.12;497;NA;NA;4;742
Región del Maule;NA;Titular2145;Nombre2145;Solar;1.584;24;NA;NA;3;741
Región del Maule;NA;Titular2146;Nombre2146;Solar;4.8;90;NA;NA;5;706
Región del Maule;NA;Titular2147;Nombre2147;Solar;0.216;10.62;NA;NA;2;736
Región del Maule;NA;Titular2148;Nombre2148;Solar;0.324;10.79;NA;NA;5;705
Región del Maule;NA;Titular2149;Nombre2149;Solar;1.2144;22;NA;NA;3;741
Región del Maule;NA;Titular2150;Nombre2150;Solar;1.584;24;NA;NA;4;724
Región del Maule;NA;Titular2151;Nombre2151;Solar;1.584;24;NA;NA;2;711
Región del Maule;NA;Titular2152;Nombre2152;Solar;0.204;8.93;NA;NA;2;704
Región del Maule;NA;Titular2153;Nombre2153;Solar;0.2568;10.66;NA;NA;4;743
Región del Maule;NA;Titular2154;Nombre2154;Solar;0.096;3.6;NA;NA;4;716
Región del Maule;NA;Titular2155;Nombre2155;Solar;0.288;7.1;NA;NA;2;730
Región del Maule;NA;Titular2156;Nombre2156;Solar;2.112;90;NA;NA;5;720
Región del Maule;NA;Titular2157;Nombre2157;Solar;0.324;9;NA;NA;5;744
Región del Maule;NA;Titular2158;Nombre2158;Solar;4.32;97.48;NA;NA;5;731
Región del Maule;NA;Titular2159;Nombre2159;Solar;0.288;9;NA;NA;2;726
Región del Maule;NA;Titular2160;Nombre2160;Solar;0.264;10.5;NA;NA;2;710
Región del Maule;NA;Titular2161;Nombre2161;Solar;0.2928;10.178;NA;NA;3;736
Región del Maule;NA;Titular2162;Nombre2162;Solar;0.288;9;NA;NA;2;706
Región del Maule;NA;Titular2163;Nombre2163;Solar;0.24;11;NA;NA;4;711
Región del Maule;NA;Titular2164;Nombre2164;Solar;0.36;11.33;NA;NA;2;745
Región del Maule;NA;Titular2165;Nombre2165;Solar;0.324;10.785;NA;NA;4;748
Región del Maule;NA;Titular2166;Nombre2166;Solar;4.92;239.28;NA;NA;5;707
Región del Maule;NA;Titular2167;Nombre2167;Solar;0.288;11.82;NA;NA;5;732
Región del Maule;NA;Titular2168;Nombre2168;Solar;0.216;10.416;NA;NA;3;725
Región del Maule;NA;Titular2169;Nombre2169;Solar;0.24;11;NA;NA;4;723
Región del Maule;NA;Titular2170;Nombre2170;Solar;0.24;11;NA;NA;5;745
Región del Maule;NA;Titular2171;Nombre2171;Solar;0.2448;10.77;NA;NA;5;740
Región del Maule;NA;Titular2172;Nombre2172;Solar;0.792;48.2;NA;NA;2;742
Región del Maule;NA;Titular2173;Nombre2173;Solar;0.36;11.33;NA;NA;2;719
Región del Maule;NA;Titular2174;Nombre2174;Solar;0.1584;7.2;NA;NA;5;703
Región del Maule;NA;Titular2175;Nombre2175;Solar;2.112;90;NA;NA;5;716
Región del Maule;NA;Titular2176;Nombre2176;Solar;0.2016;9.9;NA;NA;5;704
Región del Maule;NA;Titular2177;Nombre2177;Solar;0.288;9.072;NA;NA;5;702
Región del Maule;NA;Titular2178;Nombre2178;Solar;4.8;201;NA;NA;5;750
Región del Maule;NA;Titular2179;Nombre2179;Solar;0.204;8.93;NA;NA;5;736
Región del Maule;NA;Titular2180;Nombre2180;Solar;0.24;10.5;NA;NA;3;718
Región del Maule;NA;Titular2181;Nombre2181;Solar;0.2568;10.66;NA;NA;5;715
Región del Maule;NA;Titular2182;Nombre2182;Solar;0.264;11.016;NA;NA;3;704
Región del Maule;NA;Titular2183;Nombre2183;Solar;0.312;10.8;NA;NA;2;744
Región del Maule;NA;Titular2184;Nombre2184;Solar;0.288;12;NA;NA;3;717
Región del Maule;NA;Titular2185;Nombre2185;Solar;4.32;97.48;NA;NA;2;712
Región del Maule;NA;Titular2186;Nombre2186;Solar;0.24;9;NA;NA;2;715
Región del Maule;NA;Titular2187;Nombre2187;Solar;0.1584;7.2;NA;NA;2;703
Región del Maule;NA;Titular2188;Nombre2188;Solar;0.2568;10.52;NA;NA;2;724
Región del Maule;NA;Titular2189;Nombre2189;Solar;0.24;11;NA;NA;2;743
Región del Maule;NA;Titular2190;Nombre2190;Solar;0.312;11.014;NA;NA;2;742
Región del Maule;NA;Titular2191;Nombre2191;Solar;0.204;8.93;NA;NA;4;716
Región del Maule;NA;Titular2192;Nombre2192;Solar;0.2352;10.34;NA;NA;4;723
Región del Maule;NA;Titular2193;Nombre2193;Solar;0.12;5.97;NA;NA;2;750
Región del Maule;NA;Titular2194;Nombre2194;Solar;0.24;8.43;NA;NA;2;707
Región del Maule;NA;Titular2195;Nombre2195;Solar;0.264;10.53;NA;NA;4;715
Región del Maule;NA;Titular2196;Nombre2196;Solar;0.288;12.19;NA;NA;3;730
Región del Maule;NA;Titular2197;Nombre2197;Solar;1.584;24;NA;NA;4;745
Región del Maule;NA;Titular2198;Nombre2198;Solar;0.288;12;NA;NA;2;703
Región del Maule;NA;Titular2199;Nombre2199;Solar;0.156;6.5;NA;NA;4;749
Región del Maule;NA;Titular2200;Nombre2200;Solar;0.204;8.93;NA;NA;4;747
Región del Maule;NA;Titular2201;Nombre2201;Solar;3.12;90;NA;NA;5;732
Región del Maule;NA;Titular2202;Nombre2202;Solar;1.2144;22;NA;NA;2;721
Región del Maule;NA;Titular2203;Nombre2203;Solar;0.2448;10.77;NA;NA;5;737
Región del Maule;NA;Titular2204;Nombre2204;Solar;0.264;10.53;NA;NA;4;705
Región del Maule;NA;Titular2205;Nombre2205;Solar;0.204;8.5;NA;NA;5;718
Región del Maule;NA;Titular2206;Nombre2206;Solar;0.2352;10.34;NA;NA;5;733
Región del Maule;NA;Titular2207;Nombre2207;Solar;4.8;90;NA;NA;2;748
Región del Maule;NA;Titular2208;Nombre2208;Solar;4.392;120;NA;NA;4;725
Región del Maule;NA;Titular2209;Nombre2209;Solar;0.36;11.33;NA;NA;3;719
Región del Maule;NA;Titular2210;Nombre2210;Solar;0.288;13.3;NA;NA;5;744
Región del Maule;NA;Titular2211;Nombre2211;Solar;0.288;12;NA;NA;4;711
Región del Maule;NA;Titular2212;Nombre2212;Solar;0.24;10.5;NA;NA;5;749
Región del Maule;NA;Titular2213;Nombre2213;Solar;1.92;110.24;NA;NA;2;744
Región del Maule;NA;Titular2214;Nombre2214;Solar;0.144;5.81;NA;NA;4;723
Región del Maule;NA;Titular2215;Nombre2215;Solar;0.288;9;NA;NA;2;747
Región del Maule;NA;Titular2216;Nombre2216;Solar;0.288;9;NA;NA;5;708
Región del Maule;NA;Titular2217;Nombre2217;Solar;0.264;11;NA;NA;5;743
Región del Maule;NA;Titular2218;Nombre2218;Solar;0.24;11;NA;NA;4;729
Región del Maule;NA;Titular2219;Nombre2219;Solar;0.2568;10.66;NA;NA;4;749
Región del Maule;NA;Titular2220;Nombre2220;Solar;0.264;10.53;NA;NA;3;730
Región del Maule;NA;Titular2221;Nombre2221;Solar;0.216;10.62;NA;NA;4;733
Región del Maule;NA;Titular2222;Nombre2222;Solar;0.24;11;NA;NA;2;716
Región del Maule;NA;Titular2223;Nombre2223;Solar;4.8;90;NA;NA;4;715
Región del Maule;NA;Titular2224;Nombre2224;Solar;1.92;110.24;NA;NA;5;733
Región del Maule;NA;Titular2225;Nombre2225;Solar;0.24;10.6;NA;NA;2;709
Región del Maule;NA;Titular2226;Nombre2226;Solar;0.792;48.2;NA;NA;2;702
Región del Maule;NA;Titular2227;Nombre2227;Solar;0.24;11;NA;NA;5;719
Región del Maule;NA;Titular2228;Nombre2228;Solar;0.1848;9.3;NA;NA;3;739
Región del Maule;NA;Titular2229;Nombre2229;Solar;0.24;11.44;NA;NA;5;741
Región del Maule;NA;Titular2230;Nombre2230;Solar;0.216;10.62;NA;NA;2;714
Región del Maule;NA;Titular2231;Nombre2231;Solar;0.2568;10.7;NA;NA;5;733
Región del Maule;NA;Titular2232;Nombre2232;Solar;4.8;90;NA;NA;2;716
Región del Maule;NA;Titular2233;Nombre2233;Solar;0.264;9;NA;NA;5;732
Región del Maule;NA;Titular2234;Nombre2234;Solar;0.264;11.04;NA;NA;2;702
Región del Maule;NA;Titular2235;Nombre2235;Solar;0.288;12;NA;NA;5;709
Región del Maule;NA;Titular2236;Nombre2236;Solar;0.24;10.025;NA;NA;3;721
Región del Maule;NA;Titular2237;Nombre2237;Solar;0.288;7.1;NA;NA;4;750
Región del Maule;NA;Titular2238;Nombre2238;Solar;0.24;10.5;NA;NA;4;718
Región del Maule;NA;Titular2239;Nombre2239;Solar;1.584;24;NA;NA;5;706
Región del Maule;NA;Titular2240;Nombre2240;Solar;0.24;13.12;NA;NA;2;717
Región del Maule;NA;Titular2241;Nombre2241;Solar;0.312;10.85;NA;NA;3;749
Región del Maule;NA;Titular2242;Nombre2242;Solar;0.24;10.025;NA;NA;2;722
Región del Maule;NA;Titular2243;Nombre2243;Solar;0.2112;10.83;NA;NA;4;706
Región del Maule;NA;Titular2244;Nombre2244;Solar;0.288;9;NA;NA;3;744
Región del Maule;NA;Titular2245;Nombre2245;Solar;0.24;10.025;NA;NA;3;727
Región del Maule;NA;Titular2246;Nombre2246;Solar;0.288;12;NA;NA;2;744
Región del Maule;NA;Titular2247;Nombre2247;Solar;0.216;11.016;NA;NA;2;720
Región del Maule;NA;Titular2248;Nombre2248;Solar;0.288;9.072;NA;NA;5;732
Región del Maule;NA;Titular2249;Nombre2249;Solar;0.2448;10.77;NA;NA;4;722
Región del Maule;NA;Titular2250;Nombre2250;Solar;0.24;11;NA;NA;5;726
Región del Maule;NA;Titular2251;Nombre2251;Solar;0.216;8.208;NA;NA;2;729
Región del Maule;NA;Titular2252;Nombre2252;Solar;0.264;11;NA;NA;4;736
Región del Maule;NA;Titular2253;Nombre2253;Solar;0.312;9;NA;NA;2;743
Región del Maule;NA;Titular2254;Nombre2254;Solar;0.312;10.8;NA;NA;5;745
Región del Maule;NA;Titular2255;Nombre2255;Solar;0.2904;10.78;NA;NA;4;721
Región del Maule;NA;Titular2256;Nombre2256;Solar;0.288;12;NA;NA;5;740
Región del Maule;NA;Titular2257;Nombre2257;Solar;0.24;10.66;NA;NA;4;721
Región del Maule;NA;Titular2258;Nombre2258;Solar;1.584;24;NA;NA;4;718
Región del Maule;NA;Titular2259;Nombre2259;Solar;0.276;10.75;NA;NA;4;707
Región del Maule;NA;Titular2260;Nombre2260;Solar;0.096;3.6;NA;NA;5;702
Región del Maule;NA;Titular2261;Nombre2261;Solar;0.216;7.7;NA;NA;2;736
Región del Maule;NA;Titular2262;Nombre2262;Solar;0.24;9;NA;NA;4;728
Región del Maule;NA;Titular2263;Nombre2263;Solar;0.264;9;NA;NA;5;703
Región del Maule;NA;Titular2264;Nombre2264;Solar;0.048;2.2;NA;NA;3;717
Región del Maule;NA;Titular2265;Nombre2265;Solar;4.8;201;NA;NA;5;722
Región del Maule;NA;Titular2266;Nombre2266;Solar;0.264;11;NA;NA;2;717
Región del Maule;NA;Titular2267;Nombre2267;Solar;0.264;10.53;NA;NA;5;717
Región del Maule;NA;Titular2268;Nombre2268;Solar;3.12;90;NA;NA;3;745
Región del Maule;NA;Titular2269;Nombre2269;Solar;0.24;10.5;NA;NA;2;710
Región del Maule;NA;Titular2270;Nombre2270;Solar;0.1848;9.3;NA;NA;5;718
Región del Maule;NA;Titular2271;Nombre2271;Solar;0.288;12;NA;NA;5;719
Región del Maule;NA;Titular2272;Nombre2272;Solar;0.24;13.12;NA;NA;2;732
Región del Maule;NA;Titular2273;Nombre2273;Solar;0.312;10.8;NA;NA;3;716
Región del Maule;NA;Titular2274;Nombre2274;Solar;0.2568;10.7;NA;NA;5;728
Región del Maule;NA;Titular2275;Nombre2275;Solar;0.288;12;NA;NA;4;722
Región del Maule;NA;Titular2276;Nombre2276;Solar;0.24;11;NA;NA;5;736
Región del Maule;NA;Titular2277;Nombre2277;Solar;0.18;7.01;NA;NA;2;708
Región del Maule;NA;Titular2278;Nombre2278;Solar;0.264;11;NA;NA;2;703
Región del Maule;NA;Titular2279;Nombre2279;Solar;1.584;29;NA;NA;5;726
Región del Maule;NA;Titular2280;Nombre2280;Solar;0.2928;10.178;NA;NA;3;723
Región del Maule;NA;Titular2281;Nombre2281;Solar;0.288;12.19;NA;NA;3;714
Región del Maule;NA;Titular2282;Nombre2282;Solar;2.4;100;NA;NA;3;710
Región del Maule;NA;Titular2283;Nombre2283;Solar;0.24;8.43;NA;NA;4;723
Región del Maule;NA;Titular2284;Nombre2284;Solar;0.312;11.014;NA;NA;4;746
Región del Maule;NA;Titular2285;Nombre2285;Solar;0.312;11.014;NA;NA;5;715
Región del Maule;NA;Titular2286;Nombre2286;Solar;1.584;24;NA;NA;5;710
Región del Maule;NA;Titular2287;Nombre2287;Solar;0.12;5.97;NA;NA;3;744
Región del Maule;NA;Titular2288;Nombre2288;Solar;0.1584;7.2;NA;NA;4;743
Región del Maule;NA;Titular2289;Nombre2289;Solar;0.24;11;NA;NA;3;735
Región del Maule;NA;Titular2290;Nombre2290;Solar;0.1728;8.96;NA;NA;5;745
Región del Maule;NA;Titular2291;Nombre2291;Solar;0.216;10.67;NA;NA;2;729
Región del Maule;NA;Titular2292;Nombre2292;Solar;0.2928;10.178;NA;NA;3;724
Región del Maule;NA;Titular2293;Nombre2293;Solar;0.216;10.416;NA;NA;4;745
Región del Maule;NA;Titular2294;Nombre2294;Solar;0.2568;10.52;NA;NA;3;733
Región del Maule;NA;Titular2295;Nombre2295;Solar;0.216;11.016;NA;NA;5;744
Región del Maule;NA;Titular2296;Nombre2296;Solar;1.584;29;NA;NA;3;746
Región del Maule;NA;Titular2297;Nombre2297;Solar;0.2904;10.78;NA;NA;5;714
Región del Maule;NA;Titular2298;Nombre2298;Solar;0.216;10.67;NA;NA;5;725
Región del Maule;NA;Titular2299;Nombre2299;Solar;0.324;10.785;NA;NA;3;731
Región del Maule;NA;Titular2300;Nombre2300;Solar;0.288;12;NA;NA;4;741
Región del Maule;NA;Titular2301;Nombre2301;Solar;0.2568;10.52;NA;NA;2;711
Región del Maule;NA;Titular2302;Nombre2302;Solar;0.264;10.53;NA;NA;2;725
Región del Maule;NA;Titular2303;Nombre2303;Solar;2.112;90;NA;NA;5;744
Región del Maule;NA;Titular2304;Nombre2304;Solar;0.216;11.016;NA;NA;2;741
Región del Maule;NA;Titular2305;Nombre2305;Solar;0.264;10.5;NA;NA;2;711
Región del Maule;NA;Titular2306;Nombre2306;Solar;0.216;7.22;NA;NA;5;723
Región del Maule;NA;Titular2307;Nombre2307;Solar;0.288;9;NA;NA;4;732
Región del Maule;NA;Titular2308;Nombre2308;Solar;4.8;201;NA;NA;3;726
Región del Maule;NA;Titular2309;Nombre2309;Solar;0.216;7.7;NA;NA;3;742
Región del Maule;NA;Titular2310;Nombre2310;Solar;0.288;12;NA;NA;2;744
Región del Maule;NA;Titular2311;Nombre2311;Solar;10.08;455;NA;NA;5;706
Región del Maule;NA;Titular2312;Nombre2312;Solar;4.392;120;NA;NA;5;703
Región del Maule;NA;Titular2313;Nombre2313;Solar;0.18;7.466;NA;NA;4;725
Región del Maule;NA;Titular2314;Nombre2314;Solar;0.1176;6.02;NA;NA;3;730
Región del Maule;NA;Titular2315;Nombre2315;Solar;0.216;10.62;NA;NA;5;740
Región del Maule;NA;Titular2316;Nombre2316;Solar;4.5528;104.1;NA;NA;5;729
Región del Maule;NA;Titular2317;Nombre2317;Solar;2.4;100;NA;NA;4;701
Región del Maule;NA;Titular2318;Nombre2318;Solar;0.24;9.979;NA;NA;2;720
Región del Maule;NA;Titular2319;Nombre2319;Solar;0.264;9;NA;NA;2;711
Región del Maule;NA;Titular2320;Nombre2320;Solar;0.216;10.67;NA;NA;4;701
Región del Maule;NA;Titular2321;Nombre2321;Solar;0.144;6.99;NA;NA;5;714
Región del Maule;NA;Titular2322;Nombre2322;Solar;2.4;100;NA;NA;5;720
Región del Maule;NA;Titular2323;Nombre2323;Solar;0.288;13.3;NA;NA;3;739
Región del Maule;NA;Titular2324;Nombre2324;Solar;0.264;10.5;NA;NA;3;748
Región del Maule;NA;Titular2325;Nombre2325;Solar;0.288;12;NA;NA;4;744
Región del Maule;NA;Titular2326;Nombre2326;Solar;0.288;12;NA;NA;4;739
Región del Maule;NA;Titular2327;Nombre2327;Solar;1.584;29;NA;NA;4;748
Región del Maule;NA;Titular2328;Nombre2328;Solar;0.2928;10.178;NA;NA;2;708
Región del Maule;NA;Titular2329;Nombre2329;Solar;0.2928;12.23;NA;NA;4;735
Región del Maule;NA;Titular2330;Nombre2330;Solar;0.288;9;NA;NA;3;738
Región del Maule;NA;Titular2331;Nombre2331;Solar;0.792;48.2;NA;NA;4;740
Región del Maule;NA;Titular2332;Nombre2332;Solar;0.2256;10.49;NA;NA;2;714
Región del Maule;NA;Titular2333;Nombre2333;Solar;4.8;201;NA;NA;2;708
Región del Maule;NA;Titular2334;Nombre2334;Solar;0.24;10.53;NA;NA;4;742
Región del Maule;NA;Titular2335;Nombre2335;Solar;0.144;6.99;NA;NA;2;723
Región del Maule;NA;Titular2336;Nombre2336;Solar;0.288;12;NA;NA;4;715
Región del Maule;NA;Titular2337;Nombre2337;Solar;0.216;8.208;NA;NA;4;745
Región del Maule;NA;Titular2338;Nombre2338;Solar;4.452;91.01;NA;NA;4;710
Región del Maule;NA;Titular2339;Nombre2339;Solar;0.24;11.4;NA;NA;3;741
Región del Maule;NA;Titular2340;Nombre2340;Solar;0.216;8.208;NA;NA;5;705
Región del Maule;NA;Titular2341;Nombre2341;Solar;0.2568;10.66;NA;NA;4;714
Región del Maule;NA;Titular2342;Nombre2342;Solar;0.288;12;NA;NA;5;712
Región del Maule;NA;Titular2343;Nombre2343;Solar;0.24;11.4;NA;NA;5;713
Región del Maule;NA;Titular2344;Nombre2344;Solar;0.288;12;NA;NA;3;747
Región del Maule;NA;Titular2345;Nombre2345;Solar;0.324;10.725;NA;NA;2;710
Región del Maule;NA;Titular2346;Nombre2346;Solar;0.2928;10.178;NA;NA;2;711
Región del Maule;NA;Titular2347;Nombre2347;Solar;0.216;10.416;NA;NA;3;704
Región del Maule;NA;Titular2348;Nombre2348;Solar;0.048;2.2;NA;NA;3;702
Región del Maule;NA;Titular2349;Nombre2349;Solar;0.2376;10.79;NA;NA;2;704
Región del Maule;NA;Titular2350;Nombre2350;Solar;0.288;12;NA;NA;2;732
Región del Maule;NA;Titular2351;Nombre2351;Solar;0.24;11.44;NA;NA;2;726
Región del Maule;NA;Titular2352;Nombre2352;Solar;0.288;11.82;NA;NA;4;710
Región del Maule;NA;Titular2353;Nombre2353;Solar;0.288;12;NA;NA;3;709
Región del Maule;NA;Titular2354;Nombre2354;Solar;0.288;9;NA;NA;2;731
Región del Maule;NA;Titular2355;Nombre2355;Solar;0.288;7.1;NA;NA;4;706
Región del Maule;NA;Titular2356;Nombre2356;Solar;4.8;201;NA;NA;3;720
Región del Maule;NA;Titular2357;Nombre2357;Solar;0.24;9.979;NA;NA;3;736
Región del Maule;NA;Titular2358;Nombre2358;Solar;0.2592;10.78;NA;NA;2;734
Región del Maule;NA;Titular2359;Nombre2359;Solar;10.08;455;NA;NA;4;734
Región del Maule;NA;Titular2360;Nombre2360;Solar;2.4;100;NA;NA;4;730
Región del Maule;NA;Titular2361;Nombre2361;Solar;0.2568;10.52;NA;NA;4;703
Región del Maule;NA;Titular2362;Nombre2362;Solar;0.324;10.79;NA;NA;5;745
Región del Maule;NA;Titular2363;Nombre2363;Solar;2.4;100;NA;NA;5;703
Región del Maule;NA;Titular2364;Nombre2364;Solar;0.12;5.97;NA;NA;4;728
